image_link,entity_name,entity_value,filename
https://m.media-amazon.com/images/I/71f1SVPVo3S.jpg,item_weight,230.0 gram,images/train/71f1SVPVo3S.jpg
https://m.media-amazon.com/images/I/61l23GkStSL.jpg,item_weight,340.0 gram,images/train/61l23GkStSL.jpg
https://m.media-amazon.com/images/I/81y5msp4l8L.jpg,item_weight,165.0 gram,images/train/81y5msp4l8L.jpg
https://m.media-amazon.com/images/I/6107mKh5FuL.jpg,height,12.5 inch,images/train/6107mKh5FuL.jpg
https://m.media-amazon.com/images/I/41k7VDsS3eS.jpg,depth,23.0 centimetre,images/train/41k7VDsS3eS.jpg
https://m.media-amazon.com/images/I/61+SrxOuE9L.jpg,item_weight,19.64 pound,images/train/61+SrxOuE9L.jpg
https://m.media-amazon.com/images/I/81IBUdLn2DL.jpg,wattage,350.0 watt,images/train/81IBUdLn2DL.jpg
https://m.media-amazon.com/images/I/51ODi9-QapL.jpg,wattage,55.0 watt,images/train/51ODi9-QapL.jpg
https://m.media-amazon.com/images/I/51OVh0ZQR9L.jpg,width,31.73 inch,images/train/51OVh0ZQR9L.jpg
https://m.media-amazon.com/images/I/51ayJg4WcWL.jpg,item_weight,11.0 gram,images/train/51ayJg4WcWL.jpg
https://m.media-amazon.com/images/I/615xd+09SNL.jpg,height,7.0 centimetre,images/train/615xd+09SNL.jpg
https://m.media-amazon.com/images/I/81njjHQZz8L.jpg,item_weight,100.0 gram,images/train/81njjHQZz8L.jpg
https://m.media-amazon.com/images/I/71hwmLZuxCL.jpg,voltage,125.0 volt,images/train/71hwmLZuxCL.jpg
https://m.media-amazon.com/images/I/51gkH0P9DBL.jpg,width,7.2 foot,images/train/51gkH0P9DBL.jpg
https://m.media-amazon.com/images/I/51oSNYspeWL.jpg,item_weight,1.6 kilogram,images/train/51oSNYspeWL.jpg
https://m.media-amazon.com/images/I/71gNJYmrePL.jpg,item_weight,1 kilogram,images/train/71gNJYmrePL.jpg
https://m.media-amazon.com/images/I/616aUnRPMYL.jpg,height,7.0 centimetre,images/train/616aUnRPMYL.jpg
https://m.media-amazon.com/images/I/51NR6OTt7LL.jpg,width,2.1 inch,images/train/51NR6OTt7LL.jpg
https://m.media-amazon.com/images/I/61NfeMNjvvL.jpg,item_weight,125.0 gram,images/train/61NfeMNjvvL.jpg
https://m.media-amazon.com/images/I/61xyuX27wPL.jpg,item_weight,"[12.0, 14.0] gram",images/train/61xyuX27wPL.jpg
https://m.media-amazon.com/images/I/51-RdkaKj-L.jpg,width,1.0 inch,images/train/51-RdkaKj-L.jpg
https://m.media-amazon.com/images/I/61n-bP03YNL.jpg,voltage,12.0 volt,images/train/61n-bP03YNL.jpg
https://m.media-amazon.com/images/I/71omJLsNrJL.jpg,item_weight,3.0 gram,images/train/71omJLsNrJL.jpg
https://m.media-amazon.com/images/I/61wYZePkfsL.jpg,item_weight,2800.0 gram,images/train/61wYZePkfsL.jpg
https://m.media-amazon.com/images/I/61EAP+wPD2L.jpg,width,1.0 inch,images/train/61EAP+wPD2L.jpg
https://m.media-amazon.com/images/I/713LBpopKwL.jpg,wattage,25.0 watt,images/train/713LBpopKwL.jpg
https://m.media-amazon.com/images/I/81hyqjizDEL.jpg,item_weight,384.0 gram,images/train/81hyqjizDEL.jpg
https://m.media-amazon.com/images/I/81l2ynsF-HL.jpg,wattage,1.0 watt,images/train/81l2ynsF-HL.jpg
https://m.media-amazon.com/images/I/61X7EQyw3oL.jpg,voltage,"[85.0, 265.0] volt",images/train/61X7EQyw3oL.jpg
https://m.media-amazon.com/images/I/71WktmAyRlL.jpg,item_weight,3.3 pound,images/train/71WktmAyRlL.jpg
https://m.media-amazon.com/images/I/513HZFGUyyL.jpg,height,25.0 millimetre,images/train/513HZFGUyyL.jpg
https://m.media-amazon.com/images/I/51dTAqrw9+L.jpg,height,224.0 centimetre,images/train/51dTAqrw9+L.jpg
https://m.media-amazon.com/images/I/51xJvpg97aL.jpg,height,38.5 centimetre,images/train/51xJvpg97aL.jpg
https://m.media-amazon.com/images/I/618pGwJh7mL.jpg,depth,9.0 inch,images/train/618pGwJh7mL.jpg
https://m.media-amazon.com/images/I/6101jWgQ7kL.jpg,width,71.1 centimetre,images/train/6101jWgQ7kL.jpg
https://m.media-amazon.com/images/I/612lBRrwVpL.jpg,width,18.0 inch,images/train/612lBRrwVpL.jpg
https://m.media-amazon.com/images/I/51cuff5rJqL.jpg,height,108.0 millimetre,images/train/51cuff5rJqL.jpg
https://m.media-amazon.com/images/I/71cZpM73vlL.jpg,item_weight,6.77 ounce,images/train/71cZpM73vlL.jpg
https://m.media-amazon.com/images/I/71Ttx0i681L.jpg,item_weight,15.0 gram,images/train/71Ttx0i681L.jpg
https://m.media-amazon.com/images/I/51vKzC5M2SL.jpg,depth,7.3 centimetre,images/train/51vKzC5M2SL.jpg
https://m.media-amazon.com/images/I/81p4xxDtX5L.jpg,voltage,115.0 volt,images/train/81p4xxDtX5L.jpg
https://m.media-amazon.com/images/I/5163sBdWqWL.jpg,depth,30.0 centimetre,images/train/5163sBdWqWL.jpg
https://m.media-amazon.com/images/I/61DTMvJjO9L.jpg,height,3.6 centimetre,images/train/61DTMvJjO9L.jpg
https://m.media-amazon.com/images/I/91vNF6qzLXL.jpg,item_weight,58.7 gram,images/train/91vNF6qzLXL.jpg
https://m.media-amazon.com/images/I/51POjcpUktL.jpg,depth,4.0 centimetre,images/train/51POjcpUktL.jpg
https://m.media-amazon.com/images/I/61gxJEWzwyL.jpg,item_weight,23.0 gram,images/train/61gxJEWzwyL.jpg
https://m.media-amazon.com/images/I/51ckVeblLjL.jpg,depth,140.0 millimetre,images/train/51ckVeblLjL.jpg
https://m.media-amazon.com/images/I/51fmJCN790L.jpg,height,6.5 centimetre,images/train/51fmJCN790L.jpg
https://m.media-amazon.com/images/I/61+lsnczZzL.jpg,width,9.0 centimetre,images/train/61+lsnczZzL.jpg
https://m.media-amazon.com/images/I/41ePPKBh+sL.jpg,width,0.6 metre,images/train/41ePPKBh+sL.jpg
https://m.media-amazon.com/images/I/71kERCqLG9S.jpg,item_weight,38.0 gram,images/train/71kERCqLG9S.jpg
https://m.media-amazon.com/images/I/61ZZFrkBErL.jpg,voltage,"[220.0, 240.0] volt",images/train/61ZZFrkBErL.jpg
https://m.media-amazon.com/images/I/71EgGrUVVtL.jpg,item_weight,5.0 gram,images/train/71EgGrUVVtL.jpg
https://m.media-amazon.com/images/I/41Ynhh1ZGMS.jpg,item_weight,26.6 gram,images/train/41Ynhh1ZGMS.jpg
https://m.media-amazon.com/images/I/8195Aa9SvjL.jpg,item_weight,1.0 ounce,images/train/8195Aa9SvjL.jpg
https://m.media-amazon.com/images/I/51UkIIaDraL.jpg,height,9.0 centimetre,images/train/51UkIIaDraL.jpg
https://m.media-amazon.com/images/I/619NDkH0ABL.jpg,item_weight,9.0 gram,images/train/619NDkH0ABL.jpg
https://m.media-amazon.com/images/I/71YT8jLFPNL.jpg,item_weight,264.0 gram,images/train/71YT8jLFPNL.jpg
https://m.media-amazon.com/images/I/51am2plsTVL.jpg,height,9.0 centimetre,images/train/51am2plsTVL.jpg
https://m.media-amazon.com/images/I/61kfvMH9HrL.jpg,item_weight,16.0 gram,images/train/61kfvMH9HrL.jpg
https://m.media-amazon.com/images/I/61AAhFgdXpL.jpg,height,3.0 inch,images/train/61AAhFgdXpL.jpg
https://m.media-amazon.com/images/I/515Qy8+VdKS.jpg,height,4.0 inch,images/train/515Qy8+VdKS.jpg
https://m.media-amazon.com/images/I/616VEX2Ek3L.jpg,item_weight,9450.0 milligram,images/train/616VEX2Ek3L.jpg
https://m.media-amazon.com/images/I/51F3jwXXGML.jpg,depth,3.35 inch,images/train/51F3jwXXGML.jpg
https://m.media-amazon.com/images/I/41CrzTTlvRL.jpg,depth,77.0 millimetre,images/train/41CrzTTlvRL.jpg
https://m.media-amazon.com/images/I/81Zzx9M0DBL.jpg,item_weight,12.0 ounce,images/train/81Zzx9M0DBL.jpg
https://m.media-amazon.com/images/I/51hD+Xxs9mL.jpg,depth,5.0 centimetre,images/train/51hD+Xxs9mL.jpg
https://m.media-amazon.com/images/I/61mxRoHLWrL.jpg,item_weight,3155.0 gram,images/train/61mxRoHLWrL.jpg
https://m.media-amazon.com/images/I/71rrXgiRlTL.jpg,item_weight,100.0 gram,images/train/71rrXgiRlTL.jpg
https://m.media-amazon.com/images/I/71tXIitsr1L.jpg,item_weight,17.5 pound,images/train/71tXIitsr1L.jpg
https://m.media-amazon.com/images/I/51lc2v+xq3L.jpg,item_volume,200.0 millilitre,images/train/51lc2v+xq3L.jpg
https://m.media-amazon.com/images/I/61039f16MML.jpg,depth,15.0 centimetre,images/train/61039f16MML.jpg
https://m.media-amazon.com/images/I/61q0rCM4KdL.jpg,item_weight,1.0 pound,images/train/61q0rCM4KdL.jpg
https://m.media-amazon.com/images/I/51XVzb7gBlL.jpg,height,16.0 centimetre,images/train/51XVzb7gBlL.jpg
https://m.media-amazon.com/images/I/515wXnppBYL.jpg,width,35.0 centimetre,images/train/515wXnppBYL.jpg
https://m.media-amazon.com/images/I/61JRkwyjm3L.jpg,item_weight,1.0 kilogram,images/train/61JRkwyjm3L.jpg
https://m.media-amazon.com/images/I/618a0c4iuzL.jpg,height,57.0 centimetre,images/train/618a0c4iuzL.jpg
https://m.media-amazon.com/images/I/518m4D7mjwL.jpg,depth,59.0 inch,images/train/518m4D7mjwL.jpg
https://m.media-amazon.com/images/I/511+6SByTML.jpg,width,90.0 centimetre,images/train/511+6SByTML.jpg
https://m.media-amazon.com/images/I/51NwxcnLAFL.jpg,height,11.0 inch,images/train/51NwxcnLAFL.jpg
https://m.media-amazon.com/images/I/71C0yK2jDZL.jpg,item_weight,29.5 gram,images/train/71C0yK2jDZL.jpg
https://m.media-amazon.com/images/I/51aXVEdPfEL.jpg,height,46.0 centimetre,images/train/51aXVEdPfEL.jpg
https://m.media-amazon.com/images/I/41tu7OLsJEL.jpg,item_volume,100.0 litre,images/train/41tu7OLsJEL.jpg
https://m.media-amazon.com/images/I/71wusyMh7RL.jpg,wattage,200.0 watt,images/train/71wusyMh7RL.jpg
https://m.media-amazon.com/images/I/51JLSylq9rL.jpg,width,9.8 centimetre,images/train/51JLSylq9rL.jpg
https://m.media-amazon.com/images/I/71jTnyNDL6L.jpg,item_volume,0.0 cubic inch,images/train/71jTnyNDL6L.jpg
https://m.media-amazon.com/images/I/510V+OU2u9L.jpg,item_weight,200.0 gram,images/train/510V+OU2u9L.jpg
https://m.media-amazon.com/images/I/51VmctEZVKL.jpg,depth,4.7 inch,images/train/51VmctEZVKL.jpg
https://m.media-amazon.com/images/I/513ovXFd1CL.jpg,height,11.0 centimetre,images/train/513ovXFd1CL.jpg
https://m.media-amazon.com/images/I/611YBHUDDVL.jpg,depth,9.0 inch,images/train/611YBHUDDVL.jpg
https://m.media-amazon.com/images/I/51OHpLEj6pL.jpg,item_weight,100.0 gram,images/train/51OHpLEj6pL.jpg
https://m.media-amazon.com/images/I/51s9lNReTuL.jpg,item_weight,2.8 gram,images/train/51s9lNReTuL.jpg
https://m.media-amazon.com/images/I/61NLIiIc7qL.jpg,item_volume,250.0 fluid ounce,images/train/61NLIiIc7qL.jpg
https://m.media-amazon.com/images/I/41g1JTQdyhL.jpg,width,220.0 millimetre,images/train/41g1JTQdyhL.jpg
https://m.media-amazon.com/images/I/51o6VxMH-6L.jpg,item_weight,3.25 gram,images/train/51o6VxMH-6L.jpg
https://m.media-amazon.com/images/I/81jZ9nAkYtL.jpg,item_volume,210.0 millilitre,images/train/81jZ9nAkYtL.jpg
https://m.media-amazon.com/images/I/71IaNvO0zCL.jpg,item_weight,140.0 gram,images/train/71IaNvO0zCL.jpg
https://m.media-amazon.com/images/I/51jmsbN8gsL.jpg,depth,270.0 millimetre,images/train/51jmsbN8gsL.jpg
https://m.media-amazon.com/images/I/51RyT0X2NoL.jpg,width,23.9 foot,images/train/51RyT0X2NoL.jpg
https://m.media-amazon.com/images/I/41Eg0o486sL.jpg,height,5.5 centimetre,images/train/41Eg0o486sL.jpg
https://m.media-amazon.com/images/I/51O1JR6RLmL.jpg,width,16.0 centimetre,images/train/51O1JR6RLmL.jpg
https://m.media-amazon.com/images/I/51Rff1OD8UL.jpg,height,1.1333333333333333 centimetre,images/train/51Rff1OD8UL.jpg
https://m.media-amazon.com/images/I/61FEiHy+rCL.jpg,height,130.0 millimetre,images/train/61FEiHy+rCL.jpg
https://m.media-amazon.com/images/I/51mUBpg+YLL.jpg,height,3.54 inch,images/train/51mUBpg+YLL.jpg
https://m.media-amazon.com/images/I/816QNwp-LjL.jpg,item_weight,100.0 gram,images/train/816QNwp-LjL.jpg
https://m.media-amazon.com/images/I/51R3mOcwixL.jpg,wattage,225.0 watt,images/train/51R3mOcwixL.jpg
https://m.media-amazon.com/images/I/61NfTzkm+eL.jpg,item_weight,200.0 milligram,images/train/61NfTzkm+eL.jpg
https://m.media-amazon.com/images/I/51GhJhE4awS.jpg,width,1.0 metre,images/train/51GhJhE4awS.jpg
https://m.media-amazon.com/images/I/41V2qAQJH7L.jpg,depth,21.5 centimetre,images/train/41V2qAQJH7L.jpg
https://m.media-amazon.com/images/I/61xoDFim7BL.jpg,item_weight,5 kilogram to 10 kilogram,images/train/61xoDFim7BL.jpg
https://m.media-amazon.com/images/I/61q3Q2D-JML.jpg,maximum_weight_recommendation,10.0 pound,images/train/61q3Q2D-JML.jpg
https://m.media-amazon.com/images/I/316qyiNVSKL.jpg,height,9.0 centimetre,images/train/316qyiNVSKL.jpg
https://m.media-amazon.com/images/I/712x1lsVVLL.jpg,item_weight,0.77 kilogram,images/train/712x1lsVVLL.jpg
https://m.media-amazon.com/images/I/71I1PByyVoL.jpg,item_weight,2.1 pound,images/train/71I1PByyVoL.jpg
https://m.media-amazon.com/images/I/51oOS+6lYUL.jpg,height,125.0 millimetre,images/train/51oOS+6lYUL.jpg
https://m.media-amazon.com/images/I/51jh2LU-ikL.jpg,item_weight,1.0 gram,images/train/51jh2LU-ikL.jpg
https://m.media-amazon.com/images/I/41P7e8B4LdL.jpg,width,12.5 centimetre,images/train/41P7e8B4LdL.jpg
https://m.media-amazon.com/images/I/51ax7Z8fEFL.jpg,height,77.95 inch,images/train/51ax7Z8fEFL.jpg
https://m.media-amazon.com/images/I/51GI8J-WrIL.jpg,depth,5.1 inch,images/train/51GI8J-WrIL.jpg
https://m.media-amazon.com/images/I/51gITsB+a+L.jpg,depth,8.0 centimetre,images/train/51gITsB+a+L.jpg
https://m.media-amazon.com/images/I/61G4ByYWmLL.jpg,height,1.0078125 inch,images/train/61G4ByYWmLL.jpg
https://m.media-amazon.com/images/I/51-HhGdZaIL.jpg,depth,9.0 centimetre,images/train/51-HhGdZaIL.jpg
https://m.media-amazon.com/images/I/81NE5WK6j7L.jpg,item_weight,60 gram,images/train/81NE5WK6j7L.jpg
https://m.media-amazon.com/images/I/81-6SJSx1ZL.jpg,item_weight,30.0 gram,images/train/81-6SJSx1ZL.jpg
https://m.media-amazon.com/images/I/51jphvhr--L.jpg,height,1.0 inch,images/train/51jphvhr--L.jpg
https://m.media-amazon.com/images/I/61SyozNzeGL.jpg,voltage,1840.0 volt,images/train/61SyozNzeGL.jpg
https://m.media-amazon.com/images/I/71Fp7QV5EtL.jpg,item_weight,9 ounce,images/train/71Fp7QV5EtL.jpg
https://m.media-amazon.com/images/I/61PVJfOJyaL.jpg,maximum_weight_recommendation,2.0 gram,images/train/61PVJfOJyaL.jpg
https://m.media-amazon.com/images/I/61B8fYei2CL.jpg,item_weight,31.2 gram,images/train/61B8fYei2CL.jpg
https://m.media-amazon.com/images/I/51xUQ3LdI9L.jpg,item_weight,1 gram,images/train/51xUQ3LdI9L.jpg
https://m.media-amazon.com/images/I/71SjKeQnBzL.jpg,item_weight,10.0 ounce,images/train/71SjKeQnBzL.jpg
https://m.media-amazon.com/images/I/61DyYbgBC5L.jpg,item_weight,1200.0 milligram,images/train/61DyYbgBC5L.jpg
https://m.media-amazon.com/images/I/51zSvdzUSvL.jpg,depth,187.0 millimetre,images/train/51zSvdzUSvL.jpg
https://m.media-amazon.com/images/I/715CbnotrkL.jpg,item_volume,315.0 millilitre,images/train/715CbnotrkL.jpg
https://m.media-amazon.com/images/I/51l3DcNB6pL.jpg,depth,26.67 centimetre,images/train/51l3DcNB6pL.jpg
https://m.media-amazon.com/images/I/51BG-dIe46L.jpg,depth,27.6 millimetre,images/train/51BG-dIe46L.jpg
https://m.media-amazon.com/images/I/61UldmUJIrL.jpg,item_weight,2.4 gram,images/train/61UldmUJIrL.jpg
https://m.media-amazon.com/images/I/51SBkR+ui8L.jpg,width,2.75 inch,images/train/51SBkR+ui8L.jpg
https://m.media-amazon.com/images/I/51ocBRZ9doL.jpg,height,6.8 inch,images/train/51ocBRZ9doL.jpg
https://m.media-amazon.com/images/I/71msN17qkvL.jpg,item_weight,25 gram,images/train/71msN17qkvL.jpg
https://m.media-amazon.com/images/I/51YKguhRCCL.jpg,depth,5.0 inch,images/train/51YKguhRCCL.jpg
https://m.media-amazon.com/images/I/51flyuZkZML.jpg,item_weight,25.3 gram,images/train/51flyuZkZML.jpg
https://m.media-amazon.com/images/I/41EhWQYQnxL.jpg,depth,86.0 millimetre,images/train/41EhWQYQnxL.jpg
https://m.media-amazon.com/images/I/61cqzkX8HvL.jpg,item_weight,13.0 gram,images/train/61cqzkX8HvL.jpg
https://m.media-amazon.com/images/I/81wzkVAHTTL.jpg,wattage,10.0 watt,images/train/81wzkVAHTTL.jpg
https://m.media-amazon.com/images/I/514p9nAHS0L.jpg,item_weight,3.7 gram,images/train/514p9nAHS0L.jpg
https://m.media-amazon.com/images/I/71D-Vi0jBeL.jpg,item_weight,250.0 gram,images/train/71D-Vi0jBeL.jpg
https://m.media-amazon.com/images/I/611Jc0uc5AL.jpg,height,15.75 inch,images/train/611Jc0uc5AL.jpg
https://m.media-amazon.com/images/I/718MbWPL6yL.jpg,voltage,24.0 volt,images/train/718MbWPL6yL.jpg
https://m.media-amazon.com/images/I/71NEWg0n-hL.jpg,item_volume,0.5 fluid ounce,images/train/71NEWg0n-hL.jpg
https://m.media-amazon.com/images/I/71TFnrSIs-L.jpg,item_weight,5.0 gram,images/train/71TFnrSIs-L.jpg
https://m.media-amazon.com/images/I/81goL2TdgJL.jpg,item_weight,500 gram,images/train/81goL2TdgJL.jpg
https://m.media-amazon.com/images/I/712mzgorgpL.jpg,item_weight,100 gram,images/train/712mzgorgpL.jpg
https://m.media-amazon.com/images/I/618tRPplw6L.jpg,depth,24.0 inch,images/train/618tRPplw6L.jpg
https://m.media-amazon.com/images/I/51DqrY71sdL.jpg,depth,57.5 centimetre,images/train/51DqrY71sdL.jpg
https://m.media-amazon.com/images/I/6144LNfxmYL.jpg,height,4.7 inch,images/train/6144LNfxmYL.jpg
https://m.media-amazon.com/images/I/61388kT9RRL.jpg,width,340.0 millimetre,images/train/61388kT9RRL.jpg
https://m.media-amazon.com/images/I/61-O0Rf2HCL.jpg,width,1.2 inch,images/train/61-O0Rf2HCL.jpg
https://m.media-amazon.com/images/I/51QfzZllLKL.jpg,width,24.0 millimetre,images/train/51QfzZllLKL.jpg
https://m.media-amazon.com/images/I/71jReRpcnOL.jpg,item_weight,70.0 gram,images/train/71jReRpcnOL.jpg
https://m.media-amazon.com/images/I/31RDH-efsHL.jpg,item_weight,5 gram,images/train/31RDH-efsHL.jpg
https://m.media-amazon.com/images/I/71xcGqg9OWL.jpg,voltage,"[220.0, 240.0] volt",images/train/71xcGqg9OWL.jpg
https://m.media-amazon.com/images/I/91VXhTE1i3L.jpg,item_weight,1.0 gram,images/train/91VXhTE1i3L.jpg
https://m.media-amazon.com/images/I/51cDWlukLiL.jpg,depth,10.8 centimetre,images/train/51cDWlukLiL.jpg
https://m.media-amazon.com/images/I/61v1DlNAKXL.jpg,item_volume,3.0 litre,images/train/61v1DlNAKXL.jpg
https://m.media-amazon.com/images/I/514IDq0N8UL.jpg,depth,12.1 centimetre,images/train/514IDq0N8UL.jpg
https://m.media-amazon.com/images/I/51idnqE6E9L.jpg,width,9.5 centimetre,images/train/51idnqE6E9L.jpg
https://m.media-amazon.com/images/I/51kUaOSeXuL.jpg,height,68.0 inch,images/train/51kUaOSeXuL.jpg
https://m.media-amazon.com/images/I/61ktd6N7WNL.jpg,wattage,250.0 watt,images/train/61ktd6N7WNL.jpg
https://m.media-amazon.com/images/I/61D+D7Adl4L.jpg,item_weight,2.2 pound,images/train/61D+D7Adl4L.jpg
https://m.media-amazon.com/images/I/81DaXBn4DVL.jpg,item_weight,24.0 gram,images/train/81DaXBn4DVL.jpg
https://m.media-amazon.com/images/I/615HQLuqasL.jpg,item_weight,1.5 kilogram,images/train/615HQLuqasL.jpg
https://m.media-amazon.com/images/I/51X6EymqZyL.jpg,depth,50.0 millimetre,images/train/51X6EymqZyL.jpg
https://m.media-amazon.com/images/I/41vbqxLh9zL.jpg,height,102.0 centimetre,images/train/41vbqxLh9zL.jpg
https://m.media-amazon.com/images/I/714GAXt+19L.jpg,item_weight,8.32 ounce,images/train/714GAXt+19L.jpg
https://m.media-amazon.com/images/I/61BeHyG7biL.jpg,height,17.5 inch,images/train/61BeHyG7biL.jpg
https://m.media-amazon.com/images/I/614TIFPyueL.jpg,height,9.12 inch,images/train/614TIFPyueL.jpg
https://m.media-amazon.com/images/I/511nDrZNS3L.jpg,width,51.0 millimetre,images/train/511nDrZNS3L.jpg
https://m.media-amazon.com/images/I/41iZVPuGW+L.jpg,depth,3.0 inch,images/train/41iZVPuGW+L.jpg
https://m.media-amazon.com/images/I/51StKEoJKBS.jpg,depth,23.0 centimetre,images/train/51StKEoJKBS.jpg
https://m.media-amazon.com/images/I/61DozcXd+VL.jpg,width,40.0 centimetre,images/train/61DozcXd+VL.jpg
https://m.media-amazon.com/images/I/71YXMQ+-p9L.jpg,item_weight,150 gram,images/train/71YXMQ+-p9L.jpg
https://m.media-amazon.com/images/I/71fUbmGV03S.jpg,item_weight,5.0 gram,images/train/71fUbmGV03S.jpg
https://m.media-amazon.com/images/I/71i-4abbCwL.jpg,item_weight,500.0 gram,images/train/71i-4abbCwL.jpg
https://m.media-amazon.com/images/I/417wD2Qeo9L.jpg,item_weight,550.0 gram,images/train/417wD2Qeo9L.jpg
https://m.media-amazon.com/images/I/51lKxM3fBrS.jpg,item_weight,500.0 milligram,images/train/51lKxM3fBrS.jpg
https://m.media-amazon.com/images/I/51n9kHRqZ-S.jpg,width,30.0 centimetre,images/train/51n9kHRqZ-S.jpg
https://m.media-amazon.com/images/I/5114zrPWUQL.jpg,width,22.0 centimetre,images/train/5114zrPWUQL.jpg
https://m.media-amazon.com/images/I/410qc622VSL.jpg,item_weight,300.0 gram,images/train/410qc622VSL.jpg
https://m.media-amazon.com/images/I/51d9dKiN72L.jpg,width,30.0 millimetre,images/train/51d9dKiN72L.jpg
https://m.media-amazon.com/images/I/81roUaHSkPL.jpg,wattage,240.0 watt,images/train/81roUaHSkPL.jpg
https://m.media-amazon.com/images/I/61VgW73mKUL.jpg,item_weight,75 gram,images/train/61VgW73mKUL.jpg
https://m.media-amazon.com/images/I/5172yetkkQL.jpg,depth,41.0 centimetre,images/train/5172yetkkQL.jpg
https://m.media-amazon.com/images/I/51uAUFLwBXL.jpg,height,36.15 inch,images/train/51uAUFLwBXL.jpg
https://m.media-amazon.com/images/I/419WW4ogrhL.jpg,depth,0.9 inch,images/train/419WW4ogrhL.jpg
https://m.media-amazon.com/images/I/51QGU3GQIZL.jpg,height,2.0 centimetre,images/train/51QGU3GQIZL.jpg
https://m.media-amazon.com/images/I/81lEYJXBUAL.jpg,item_weight,158.0 gram,images/train/81lEYJXBUAL.jpg
https://m.media-amazon.com/images/I/511pRo7haqL.jpg,height,37.0 centimetre,images/train/511pRo7haqL.jpg
https://m.media-amazon.com/images/I/51mPNl4QTHL.jpg,width,4.5 inch,images/train/51mPNl4QTHL.jpg
https://m.media-amazon.com/images/I/61mjkPy-Y1L.jpg,item_weight,250.0 gram,images/train/61mjkPy-Y1L.jpg
https://m.media-amazon.com/images/I/71c7lCNvTFL.jpg,wattage,720.0 horsepower,images/train/71c7lCNvTFL.jpg
https://m.media-amazon.com/images/I/517X0-IM0SL.jpg,depth,15.0 centimetre,images/train/517X0-IM0SL.jpg
https://m.media-amazon.com/images/I/817XYz9r21L.jpg,item_weight,75.0 gram,images/train/817XYz9r21L.jpg
https://m.media-amazon.com/images/I/71HF4zC4oLL.jpg,voltage,12.0 volt,images/train/71HF4zC4oLL.jpg
https://m.media-amazon.com/images/I/61ATPvU-0EL.jpg,height,14.0 centimetre,images/train/61ATPvU-0EL.jpg
https://m.media-amazon.com/images/I/61C2F+tyRRL.jpg,height,3.0 inch,images/train/61C2F+tyRRL.jpg
https://m.media-amazon.com/images/I/5183bb4YtHL.jpg,height,658.0 millimetre,images/train/5183bb4YtHL.jpg
https://m.media-amazon.com/images/I/61VvMCSTKuL.jpg,item_weight,0.959122632103689 ounce,images/train/61VvMCSTKuL.jpg
https://m.media-amazon.com/images/I/41mpz8-wVFL.jpg,width,6.1 inch,images/train/41mpz8-wVFL.jpg
https://m.media-amazon.com/images/I/51vDSqeQNnL.jpg,item_weight,21.5 gram,images/train/51vDSqeQNnL.jpg
https://m.media-amazon.com/images/I/617BcY6RoyL.jpg,item_weight,0.0 ounce,images/train/617BcY6RoyL.jpg
https://m.media-amazon.com/images/I/41ngBbLOjDL.jpg,item_weight,3.6 gram,images/train/41ngBbLOjDL.jpg
https://m.media-amazon.com/images/I/51MLv22ZdvS.jpg,width,1.1 centimetre,images/train/51MLv22ZdvS.jpg
https://m.media-amazon.com/images/I/71wcc3mL6eL.jpg,item_weight,30.0 gram,images/train/71wcc3mL6eL.jpg
https://m.media-amazon.com/images/I/61xG2slp6wL.jpg,maximum_weight_recommendation,150 kilogram,images/train/61xG2slp6wL.jpg
https://m.media-amazon.com/images/I/81mb4AZEqWL.jpg,item_weight,2.0 ounce,images/train/81mb4AZEqWL.jpg
https://m.media-amazon.com/images/I/51bo-LBiBDL.jpg,width,7.0 centimetre,images/train/51bo-LBiBDL.jpg
https://m.media-amazon.com/images/I/61Q1kJnNrDL.jpg,item_weight,300.0 gram,images/train/61Q1kJnNrDL.jpg
https://m.media-amazon.com/images/I/61-DXRZil8L.jpg,width,134.0 centimetre,images/train/61-DXRZil8L.jpg
https://m.media-amazon.com/images/I/71MpT3KQdJL.jpg,item_weight,20.0 gram,images/train/71MpT3KQdJL.jpg
https://m.media-amazon.com/images/I/51OmxjMADtL.jpg,item_weight,454.0 gram,images/train/51OmxjMADtL.jpg
https://m.media-amazon.com/images/I/41Vq73OsdZL.jpg,item_weight,3.0 pound,images/train/41Vq73OsdZL.jpg
https://m.media-amazon.com/images/I/51zTET-2GZL.jpg,depth,32.5 centimetre,images/train/51zTET-2GZL.jpg
https://m.media-amazon.com/images/I/51a2PEP-ZnL.jpg,depth,75.0 centimetre,images/train/51a2PEP-ZnL.jpg
https://m.media-amazon.com/images/I/51YyckVmrPL.jpg,height,3.0 centimetre,images/train/51YyckVmrPL.jpg
https://m.media-amazon.com/images/I/61PVqePJ2BL.jpg,item_weight,224.0 gram,images/train/61PVqePJ2BL.jpg
https://m.media-amazon.com/images/I/61SEpC7fiZL.jpg,item_weight,480.0 gram,images/train/61SEpC7fiZL.jpg
https://m.media-amazon.com/images/I/51tsOEfo0GL.jpg,height,6.0 centimetre,images/train/51tsOEfo0GL.jpg
https://m.media-amazon.com/images/I/91Q7twuMYfL.jpg,item_weight,10.0 kilogram,images/train/91Q7twuMYfL.jpg
https://m.media-amazon.com/images/I/6134xroj8bS.jpg,depth,235.0 millimetre,images/train/6134xroj8bS.jpg
